University Name,Name,Subject,Publications,Avg Co-Author
Chinese Academy of Sciences ,Qingming Huang,"vision,ai",71,14.5
Chinese Academy of Sciences ,Qingming Huang,"vision,ai",71,14.5
Chinese Academy of Sciences ,Kang Liu 0001,nlp,67,15.0
Chinese Academy of Sciences ,Liang Wang 0001,vision,61,14.9
Chinese Academy of Sciences ,Weiming Hu,vision,58,11.7
Chinese Academy of Sciences ,Ran He,"vision,ai",57,12.3
Chinese Academy of Sciences ,Ran He,"vision,ai",57,12.3
Chinese Academy of Sciences ,Chengqing Zong,nlp,56,14.8
Chinese Academy of Sciences ,Le Sun 0001,nlp,50,12.3
Chinese Academy of Sciences ,Yanyan Lan,"ai,web+ir",50,9.2
Chinese Academy of Sciences ,Kaiqi Huang,vision,49,12.0
Chinese Academy of Sciences ,Kaiqi Huang,vision,49,12.0
Chinese Academy of Sciences ,Xianpei Han,nlp,46,11.7
Chinese Academy of Sciences ,Junliang Xing,"vision,ai",43,7.9
Chinese Academy of Sciences ,Junliang Xing,"vision,ai",43,7.9
Chinese Academy of Sciences ,Qing He 0003,"ai,web+ir",37,6.2
Chinese Academy of Sciences ,Fuzhen Zhuang,ai,34,5.6
Chinese Academy of Sciences ,Bin Wang 0004,"nlp,ai",33,6.5
Chinese Academy of Sciences ,Bin Wang 0004,"nlp,ai",33,6.5
Chinese Academy of Sciences ,Hong Chang,vision,31,8.0
Chinese Academy of Sciences ,Shaowei Cai,ai,29,8.8
Chinese Academy of Sciences ,Ruiping Wang 0001,vision,25,6.2
Chinese Academy of Sciences ,Shuhui Wang,vision,25,5.0
Chinese Academy of Sciences ,Qianqian Xu,ai,25,5.1
Chinese Academy of Sciences ,Xiang Ao 0001,"web+ir,ai,nlp",23,3.5
Chinese Academy of Sciences ,Xiang Ao 0001,"web+ir,ai,nlp",23,3.5
Chinese Academy of Sciences ,Shuqiang Jiang,"ai,vision",19,5.0
Chinese Academy of Sciences ,Shuqiang Jiang,"ai,vision",19,5.0
Chinese Academy of Sciences ,Meina Kan,vision,19,4.7
Chinese Academy of Sciences ,Bao-Gang Hu,vision,16,4.0
Chinese Academy of Sciences ,Bingpeng Ma,vision,15,3.0
Chinese Academy of Sciences ,Ping Luo 0001,ai,14,3.1
Chinese Academy of Sciences ,Xiaojiang Peng,vision,14,3.6
Chinese Academy of Sciences ,Libo Zhang 0001,vision,13,2.4
Chinese Academy of Sciences ,Ben He,"nlp,ai",12,3.5
Chinese Academy of Sciences ,Ben He,"nlp,ai",12,3.5
Chinese Academy of Sciences ,Hu Han 0001,vision,10,2.4
Chinese Academy of Sciences ,Lin Gao 0004,"vision,graphics",10,1.8
Chinese Academy of Sciences ,Yongzhen Huang,vision,10,1.9
Chinese Academy of Sciences ,Yanjun Wu,"vision,ai",9,1.6
Chinese Academy of Sciences ,Yanjun Wu,"vision,ai",9,1.6
Chinese Academy of Sciences ,Xiujuan Chai,vision,8,2.0
Chinese Academy of Sciences ,Xiujuan Chai,vision,8,2.0
Chinese Academy of Sciences ,Shihong Xia,"graphics,ai,vision",6,1.4
Chinese Academy of Sciences ,Shihong Xia,"graphics,ai,vision",6,1.4
Chinese Academy of Sciences ,Yiqiang Chen,"hci,ai",5,1.0
Chinese Academy of Sciences ,Beihong Jin,"hci,nlp",5,1.1
Chinese Academy of Sciences ,Feifei Ma,ai,5,0.9
Chinese Academy of Sciences ,Yu Hu 0001,"ml,robotics",4,0.6
Chinese Academy of Sciences ,Yu Hu 0001,"ml,robotics",4,0.6
Chinese Academy of Sciences ,Qing Wang 0001,se,2,0.4
Chinese Academy of Sciences ,Guozhu Meng,se,2,0.3
Chinese Academy of Sciences ,Zhilin Wu,"pl,logic,ai",2,0.7
Chinese Academy of Sciences ,Ying Wang 0001,eda,1,0.2
Chinese Academy of Sciences ,Kai Chen 0012,security,1,0.1
Chinese Academy of Sciences ,Kai Chen 0012,security,1,0.1
Chinese Academy of Sciences ,Kai Chen 0012,security,1,0.1
Stanford University ,Christopher D. Manning,nlp,143,48.7
Stanford University ,Li Fei-Fei 0001,vision,141,35.9
Stanford University ,Stefano Ermon,ml,122,33.7
Stanford University ,Leonidas J. Guibas,vision,108,22.3
Stanford University ,Silvio Savarese,"vision,robotics",93,24.8
Stanford University ,Silvio Savarese,"vision,robotics",93,24.8
Stanford University ,Silvio Savarese,"vision,robotics",93,24.8
Stanford University ,Daniel Jurafsky,nlp,86,26.3
Stanford University ,Jiajun Wu 0001,"vision,ml",64,12.7
Stanford University ,Jiajun Wu 0001,"vision,ml",64,12.7
Stanford University ,Chelsea Finn,ml,64,13.2
Stanford University ,Chelsea Finn,ml,64,13.2
Stanford University ,Christopher Ré,ml,56,11.7
Stanford University ,Tengyu Ma 0001,ml,48,14.0
Stanford University ,Emma Brunskill,ml,43,13.1
Stanford University ,John C. Duchi,ml,38,12.3
Stanford University ,James Zou 0001,ml,34,10.3
Stanford University ,Gordon Wetzstein,"graphics,vision",31,7.6
Stanford University ,Christopher Potts,nlp,28,6.7
Stanford University ,Tatsunori B. Hashimoto,ml,23,7.8
Stanford University ,Yoav Shoham,ai,22,8.1
Stanford University ,Gregory Valiant,"ml,theory",21,6.7
Stanford University ,Gregory Valiant,"ml,theory",21,6.7
Stanford University ,Aaron Sidford,theory,19,5.5
Stanford University ,Matei Zaharia,db,12,3.1
Stanford University ,Kayvon Fatahalian,"graphics,vision",11,2.0
Stanford University ,Dorsa Sadigh,robotics,10,2.4
Stanford University ,Moses Charikar,theory,8,2.4
Stanford University ,Moses Charikar,theory,8,2.4
Stanford University ,Chris Piech,"ml,ai",8,1.8
Stanford University ,Chris Piech,"ml,ai",8,1.8
Stanford University ,Dan Boneh,"security,crypto",7,2.7
Stanford University ,Dan Boneh,"security,crypto",7,2.7
Stanford University ,Monica S. Lam,"nlp,hci",6,1.2
Stanford University ,Li-Yang Tan,theory,6,1.7
Stanford University ,"Anshul Kundaje ml,comp.",bio,5,1.2
Stanford University ,William J. Dally,"arch,eda",4,1.1
Stanford University ,Sachin Katti,networks,4,1.2
Stanford University ,Ron O. Dror,ml,3,0.7
Stanford University ,C. Karen Liu,robotics,3,0.4
Stanford University ,Omer Reingold,theory,3,0.8
Stanford University ,Aviad Rubinstein,theory,3,0.8
Stanford University ,Mehran Sahami,ml,3,0.8
Stanford University ,Nima Anari,theory,2,0.4
Stanford University ,Jeannette Bohg,robotics,2,0.5
Stanford University ,Zakir Durumeric,"security,metrics",1,0.1
Stanford University ,Zakir Durumeric,"security,metrics",1,0.1
Stanford University ,Dawson R. Engler,security,1,0.3
Stanford University ,Dawson R. Engler,security,1,0.3
Stanford University ,Michael R.,Genesereth,1,0.5
Stanford University ,Mark Horowitz,"arch,eda",1,0.2
Stanford University ,John Kenneth Salisbury Jr.,robotics,1,0.3
Stanford University ,David Mazières,"os,networks,security",1,0.3
Stanford University ,David Mazières,"os,networks,security",1,0.3
Stanford University ,David Mazières,"os,networks,security",1,0.3
Stanford University ,Balaji Prabhakar,networks,1,0.3
Stanford University ,Jennifer Widom,db,1,0.5
National University of Singapore ,Tat-Seng Chua,"web+ir,ai",142,31.4
National University of Singapore ,Hwee Tou Ng,nlp,86,34.0
National University of Singapore ,Tsuhan Chen,vision,49,18.1
National University of Singapore ,Wee Sun Lee,"robotics,ml",47,17.0
National University of Singapore ,Wee Sun Lee,"robotics,ml",47,17.0
National University of Singapore ,Kian Hsiang Low,"ml,ai",46,13.2
National University of Singapore ,Kian Hsiang Low,"ml,ai",46,13.2
National University of Singapore ,Gim Hee Lee,"vision,robotics",42,16.0
National University of Singapore ,Gim Hee Lee,"vision,robotics",42,16.0
National University of Singapore ,Min-Yen Kan,nlp,37,9.3
National University of Singapore ,Mohan S. Kankanhalli,"ml,vision",37,8.6
National University of Singapore ,Mohan S. Kankanhalli,"ml,vision",37,8.6
National University of Singapore ,Angela Yao,vision,33,10.2
National University of Singapore ,Kuldeep S. Meel,ai,28,8.8
National University of Singapore ,Warut Suksompong,ai,28,11.4
National University of Singapore ,Bryan Hooi,"ai,ml",27,6.2
National University of Singapore ,Bryan Hooi,"ai,ml",27,6.2
National University of Singapore ,Roger Zimmermann,"ai,nlp",19,4.3
National University of Singapore ,Roger Zimmermann,"ai,nlp",19,4.3
National University of Singapore ,Jonathan Scarlett,ml,18,6.9
National University of Singapore ,David Hsu,robotics,17,4.9
National University of Singapore ,Wynne Hsu,ai,17,4.8
National University of Singapore ,Mong-Li Lee,ai,16,4.5
National University of Singapore ,See-Kiong Ng,"nlp,ai",14,3.6
National University of Singapore ,See-Kiong Ng,"nlp,ai",14,3.6
National University of Singapore ,Terence Sim,vision,12,4.4
National University of Singapore ,Roland H. C. Yap,ai,12,5.1
National University of Singapore ,Xiaokui Xiao,db,10,2.2
National University of Singapore ,Harold Soh,robotics,9,3.3
National University of Singapore ,Arnab Bhattacharyya 0001,"theory,ml",6,1.9
National University of Singapore ,Arnab Bhattacharyya 0001,"theory,ml",6,1.9
National University of Singapore ,Jin Song Dong,se,6,1.2
National University of Singapore ,Bingsheng He,db,6,1.6
National University of Singapore ,Wee Kheng Leow,"ai,vision,robotics",6,2.2
National University of Singapore ,Wee Kheng Leow,"ai,vision,robotics",6,2.2
National University of Singapore ,Wee Kheng Leow,"ai,vision,robotics",6,2.2
National University of Singapore ,Beng Chin Ooi,db,6,1.2
National University of Singapore ,Tze-Yun Leong,ml,5,1.9
National University of Singapore ,Kian-Lee Tan,db,5,1.5
National University of Singapore ,Richard T. B. Ma,"web+ir,db,metrics",3,0.8
National University of Singapore ,Chee Yong Chan,db,2,0.7
National University of Singapore ,Reza Shokri,security,2,0.6
National University of Singapore ,Reza Shokri,security,2,0.6
National University of Singapore ,Anthony K. H. Tung,db,2,0.6
National University of Singapore ,Ee-Chien Chang,security,1,0.3
National University of Singapore ,Ee-Chien Chang,security,1,0.3
National University of Singapore ,Joxan Jaffar,"logic,se,embedded",1,0.3
National University of Singapore ,Hon Wai,Leong,1,0.3
National University of Singapore ,Tok Wang Ling,db,1,0.3
National University of Singapore ,Tulika Mitra,eda,1,0.2
National University of Singapore ,Abhik Roychoudhury,se,1,0.1
National University of Singapore ,Weng-Fai Wong,"eda,arch,hpc",1,0.3
National University of Singapore ,Weng-Fai Wong,"eda,arch,hpc",1,0.3
Massachusetts Institute of Technology ,Antonio Torralba 0001,vision,157,37.9
Massachusetts Institute of Technology ,William T. Freeman,vision,126,29.3
Massachusetts Institute of Technology ,Regina Barzilay,"nlp,ml",110,34.8
Massachusetts Institute of Technology ,Regina Barzilay,"nlp,ml",110,34.8
Massachusetts Institute of Technology ,Tommi S. Jaakkola,ml,87,29.1
Massachusetts Institute of Technology ,Stefanie Jegelka,ml,60,18.2
Massachusetts Institute of Technology ,Leslie Pack Kaelbling,robotics,44,14.0
Massachusetts Institute of Technology ,Jacob Andreas,"nlp,ml",43,12.9
Massachusetts Institute of Technology ,Jacob Andreas,"nlp,ml",43,12.9
Massachusetts Institute of Technology ,Phillip Isola,"vision,ml",39,10.2
Massachusetts Institute of Technology ,Phillip Isola,"vision,ml",39,10.2
Massachusetts Institute of Technology ,David A. Sontag,ml,37,10.7
Massachusetts Institute of Technology ,Alan S. Willsky,ml,29,9.0
Massachusetts Institute of Technology ,Patrick Jaillet,ml,25,7.2
Massachusetts Institute of Technology ,Patrick Jaillet,ml,25,7.2
Massachusetts Institute of Technology ,Aleksander Madry,ml,24,5.3
Massachusetts Institute of Technology ,Justin Solomon 0001,"ml,graphics",23,6.1
Massachusetts Institute of Technology ,Devavrat Shah,"ml,metrics",23,8.0
Massachusetts Institute of Technology ,Julie A. Shah,"robotics,ai",23,7.4
Massachusetts Institute of Technology ,Julie A. Shah,"robotics,ai",23,7.4
Massachusetts Institute of Technology ,Piotr Indyk,"ml,theory",21,5.4
Massachusetts Institute of Technology ,Piotr Indyk,"ml,theory",21,5.4
Massachusetts Institute of Technology ,Daniela Rus,robotics,21,4.6
Massachusetts Institute of Technology ,Tomás Lozano-Pérez,robotics,20,5.1
Massachusetts Institute of Technology ,Randall Davis,"ai,vision",19,7.6
Massachusetts Institute of Technology ,Randall Davis,"ai,vision",19,7.6
Massachusetts Institute of Technology ,Armando Solar-Lezama,ml,19,4.2
Massachusetts Institute of Technology ,Constantinos Daskalakis,theory,18,5.3
Massachusetts Institute of Technology ,John V. Guttag,"vision,ml",18,5.5
Massachusetts Institute of Technology ,John V. Guttag,"vision,ml",18,5.5
Massachusetts Institute of Technology ,Dina Katabi,networks,17,3.6
Massachusetts Institute of Technology ,Tamara Broderick,ml,16,4.8
Massachusetts Institute of Technology ,Luca Daniel,ml,15,2.8
Massachusetts Institute of Technology ,Marzyeh Ghassemi,ml,11,2.2
Massachusetts Institute of Technology ,Marzyeh Ghassemi,ml,11,2.2
Massachusetts Institute of Technology ,Ankur Moitra,theory,11,3.2
Massachusetts Institute of Technology ,Asuman E. Ozdaglar,ml,11,3.5
Massachusetts Institute of Technology ,Gregory W. Wornell,"ml,vision",11,2.1
Massachusetts Institute of Technology ,Gregory W. Wornell,"ml,vision",11,2.1
Massachusetts Institute of Technology ,Michael Carbin,"ml,pl",10,2.7
Massachusetts Institute of Technology ,Duane S. Boning,ml,9,1.7
Massachusetts Institute of Technology ,Mohammad Alizadeh,networks,8,1.3
Massachusetts Institute of Technology ,Bonnie Berger comp.,"bio,ml",8,2.0
Massachusetts Institute of Technology ,Nir Shavit,ml,8,1.4
Massachusetts Institute of Technology ,Seth J. Teller,robotics,8,3.1
Massachusetts Institute of Technology ,Caroline Uhler,ml,8,2.3
Massachusetts Institute of Technology ,Samuel Madden,db,7,1.6
Massachusetts Institute of Technology ,Peter Szolovits,"ai,nlp",7,1.6
Massachusetts Institute of Technology ,Peter Szolovits,"ai,nlp",7,1.6
Massachusetts Institute of Technology ,Russ Tedrake,robotics,7,2.1
Massachusetts Institute of Technology ,David K. Gifford comp.,"bio,ml",6,1.6
Massachusetts Institute of Technology ,Martin C. Rinard,"pl,se",6,1.9
Massachusetts Institute of Technology ,Virginia Vassilevska Williams,theory,6,3.2
Massachusetts Institute of Technology ,Hari Balakrishnan,networks,4,0.5
Massachusetts Institute of Technology ,Ronitt Rubinfeld,"ml,theory,db",4,0.9
Massachusetts Institute of Technology ,Ronitt Rubinfeld,"ml,theory,db",4,0.9
Massachusetts Institute of Technology ,Ronitt Rubinfeld,"ml,theory,db",4,0.9
Massachusetts Institute of Technology ,Erik D. Demaine,"theory,robotics",3,0.5
Massachusetts Institute of Technology ,Erik D. Demaine,"theory,robotics",3,0.5
Massachusetts Institute of Technology ,Erik D. Demaine,"theory,robotics",3,0.5
Massachusetts Institute of Technology ,Samuel B. Hopkins,theory,3,1.0
Massachusetts Institute of Technology ,Vivienne Sze,robotics,3,0.8
Massachusetts Institute of Technology ,Mohsen Ghaffari 0001,theory,1,0.3
Massachusetts Institute of Technology ,Mohsen Ghaffari 0001,theory,1,0.3
Massachusetts Institute of Technology ,Srini Devadas,"arch,security",1,0.3
Massachusetts Institute of Technology ,Srini Devadas,"arch,security",1,0.3
Massachusetts Institute of Technology ,Charles E.,Leiserson,1,0.1
Massachusetts Institute of Technology ,R. Ryan Williams,theory,1,0.3
Technion ,Shie Mannor,ml,108,35.4
Technion ,Moshe Tennenholtz,"ai,ecom",50,19.6
Technion ,Roi Reichart,nlp,46,15.1
Technion ,Koby Crammer,ml,44,16.6
Technion ,Tamir Hazan,ml,40,12.3
Technion ,Yoav Y. Schechner,vision,34,12.6
Technion ,Lihi Zelnik-Manor,vision,31,10.0
Technion ,Alexander M. Bronstein,"vision,ml",29,6.9
Technion ,Alexander M. Bronstein,"vision,ml",29,6.9
Technion ,Yonatan Belinkov,"nlp,ml",26,7.5
Technion ,Yonatan Belinkov,"nlp,ml",26,7.5
Technion ,Shaul Markovitch,"ai,ml",26,11.0
Technion ,Shaul Markovitch,"ai,ml",26,11.0
Technion ,Daniel Soudry,ml,26,6.7
Technion ,Aviv Tamar,ml,24,7.0
Technion ,Ron Kimmel,vision,23,6.2
Technion ,Tomer Michaeli,"vision,ml",23,9.4
Technion ,Tomer Michaeli,"vision,ml",23,9.4
Technion ,Ran El-Yaniv,ml,22,9.2
Technion ,Michael Lindenbaum,"vision,ml",22,8.8
Technion ,Michael Lindenbaum,"vision,ml",22,8.8
Technion ,Kfir Y. Levy,ml,20,7.1
Technion ,Erez Karpas,ai,19,5.7
Technion ,Ron Meir,ml,19,6.7
Technion ,Uri Shalit,ml,19,5.5
Technion ,Ayellet Tal,vision,19,7.4
Technion ,Reshef Meir,ai,16,5.6
Technion ,Carmel Domshlak,ai,15,4.9
Technion ,Dan Garber,ml,12,6.4
Technion ,Michael Elad,"vision,ml",10,3.6
Technion ,Michael Elad,"vision,ml",10,3.6
Technion ,Ron Lavi,ai,10,3.2
Technion ,Avigdor Gal,ai,8,2.3
Technion ,Benny Kimelfeld,"db,ai",8,2.3
Technion ,Benny Kimelfeld,"db,ai",8,2.3
Technion ,Eran Yahav,"pl,ml",8,2.6
Technion ,Yevgeni Berzak,nlp,7,1.6
Technion ,Ofra Amir,"ai,hci",6,2.2
Technion ,Nir Ailon,ml,5,3.0
Technion ,Alfred M. Bruckstein,vision,5,1.4
Technion ,Nahum Shimkin,ml,5,2.0
Technion ,Assaf Schuster,db,4,1.2
Technion ,Yakov Babichenko,"theory,ecom",3,1.0
Technion ,Yuval Filmus,theory,3,0.9
Technion ,Dov Monderer,"ai,ecom",3,1.8
Technion ,Uri C. Weiser,"arch,ml",3,0.6
Technion ,Uri C. Weiser,"arch,ml",3,0.6
Technion ,Irad Yavneh,ml,3,0.6
Technion ,Eli Ben-Sasson,"theory,crypto",2,0.8
Technion ,Yoram,Moses,2,0.8
Technion ,Rann Smorodinsky,"ecom,ai",2,0.6
Technion ,Nader H. Bshouty,theory,1,0.5
Technion ,Dana Drachsler-Cohen,"security,networks",1,0.2
Technion ,Dana Drachsler-Cohen,"security,networks",1,0.2
Technion ,Dana Drachsler-Cohen,"security,networks",1,0.2
Technion ,Yuval Emek,theory,1,0.3
Technion ,Craig,Gotsman,1,0.3
Technion ,Idit Keidar,"db,arch",1,0.3
Technion ,Shay Kutten,theory,1,0.3
Technion ,Joseph Naor,theory,1,0.2
Technion ,Joseph Naor,theory,1,0.2
Technion ,Mark Silberstein,"arch,networks",1,0.3
HKUST ,Qiang Yang 0001,ai,123,30.1
HKUST ,Tong Zhang 0001,ml,97,37.2
HKUST ,James T. Kwok,"ml,ai",76,27.5
HKUST ,James T. Kwok,"ml,ai",76,27.5
HKUST ,Dit-Yan Yeung,"vision,ai,ml",72,26.0
HKUST ,Dit-Yan Yeung,"vision,ai,ml",72,26.0
HKUST ,Dit-Yan Yeung,"vision,ai,ml",72,26.0
HKUST ,Chi-Keung Tang,vision,65,19.3
HKUST ,Long Quan,vision,63,15.8
HKUST ,Yangqiu Song,"nlp,ai",60,15.5
HKUST ,Yangqiu Song,"nlp,ai",60,15.5
HKUST ,Qifeng Chen,vision,53,16.3
HKUST ,Pascale Fung,nlp,39,10.1
HKUST ,Sai-Kit Yeung,vision,25,5.6
HKUST ,Sai-Kit Yeung,vision,25,5.6
HKUST ,Fangzhen Lin,ai,21,10.8
HKUST ,Dan Xu 0002,vision,19,3.7
HKUST ,Kwang-Ting Cheng,"vision,eda",18,3.5
HKUST ,Kwang-Ting Cheng,"vision,eda",18,3.5
HKUST ,Nevin Lianwen Zhang,"ai,nlp",18,5.7
HKUST ,Nevin Lianwen Zhang,"ai,nlp",18,5.7
HKUST ,Xiaofang Zhou 0001,"ai,db",15,2.4
HKUST ,Xiaofang Zhou 0001,"ai,db",15,2.4
HKUST ,Chiew-Lan Tai,vision,13,2.3
HKUST ,Chiew-Lan Tai,vision,13,2.3
HKUST ,Albert C. S. Chung,vision,11,4.3
HKUST ,Dekai Wu,nlp,11,4.4
HKUST ,Dekai Wu,nlp,11,4.4
HKUST ,Lei Chen 0002,db,9,1.4
HKUST ,Hao Chen 0011,ai,8,1.8
HKUST ,Wilfred Ng,"db,nlp",7,1.6
HKUST ,Wilfred Ng,"db,nlp",7,1.6
HKUST ,Sunghun Kim 0001,se,6,1.2
HKUST ,Dik Lun Lee,"ai,visualization",6,1.7
HKUST ,Lionel M. Ni,"ai,hci",5,1.4
HKUST ,Frederick H. Lochovsky,"ml,web+ir",4,1.4
HKUST ,Brian Kan-Wing Mak,vision,4,1.7
HKUST ,Pedro V. Sander,"vision,graphics",4,0.8
HKUST ,Shuai Wang 0011,security,3,0.9
HKUST ,Shuai Wang 0011,security,3,0.9
HKUST ,Shuai Wang 0011,security,3,0.9
HKUST ,Kenneth Wai-Ting Leung,web+ir,3,1.0
HKUST ,Ke Yi 0001,db,2,0.6
HKUST ,Ming Liu 0001,robotics,2,0.8
HKUST ,Helen C. Shen,"vision,robotics",2,0.4
HKUST ,Helen C. Shen,"vision,robotics",2,0.4
HKUST ,Qiong Luo 0001,db,1,0.2
HKUST ,Dimitris Papadias,db,1,1.0
HKUST ,Raymond Chi-Wing Wong,db,1,0.2
University of Michigan ,Rada Mihalcea,nlp,58,18.5
University of Michigan ,Stella X. Yu,vision,44,17.0
University of Michigan ,Ambuj Tewari,ml,43,15.5
University of Michigan ,Lu Wang 0008,nlp,35,12.3
University of Michigan ,Jason J. Corso,vision,35,13.4
University of Michigan ,Joyce Y. Chai,nlp,30,10.4
University of Michigan ,Joyce Y. Chai,nlp,30,10.4
University of Michigan ,David F. Fouhey,vision,25,7.2
University of Michigan ,Justin Johnson 0001,vision,24,7.0
University of Michigan ,David Jurgens,nlp,21,8.1
University of Michigan ,Michael P. Wellman,"ai,ecom",20,7.3
University of Michigan ,John E. Laird,ai,19,8.6
University of Michigan ,Andrew Owens,vision,18,4.8
University of Michigan ,Clayton Scott,ml,18,8.7
University of Michigan ,XuanLong Nguyen,ml,16,5.4
University of Michigan ,Mingyan Liu,"ml,ai,vision",13,3.2
University of Michigan ,Mingyan Liu,"ml,ai,vision",13,3.2
University of Michigan ,Mingyan Liu,"ml,ai,vision",13,3.2
University of Michigan ,Qing Qu 0001,ml,12,2.8
University of Michigan ,Edmund H. Durfee,ai,12,4.6
University of Michigan ,Benjamin Kuipers,robotics,12,5.0
University of Michigan ,Michal Derezinski,ml,11,3.9
University of Michigan ,Alfred O. Hero III,ml,11,4.8
University of Michigan ,Danai Koutra,"nlp,web+ir",10,3.0
University of Michigan ,Danai Koutra,"nlp,web+ir",10,3.0
University of Michigan ,Laura Balzano,ml,7,2.4
